,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,时间,电解电压,电解电流,产氢量,产氢累计量,碱液流量,碱温,系统压力  ,氧槽温,氢槽温,氧侧液位,氢侧液位,氧中氢,氢中氧,脱氧上温,脱氧下温,B塔上温,B塔下温,C塔上温,C塔下温,A塔上温,A塔下温,露点,微氧量,出罐压力,进罐温度,进罐压力,V,I,Current density,Pressure,Tlye,TH2,TO2,Tout,LyeFlow,LyeFlow_Polar,dI,dj,dV,dTout,HTO,OTH,polar_lh,polar_wtt,polar_shg,polar_nn,T_out_star,V_static_star,dV_static_star,dV_dynamic_star,dTout_WL,V_star
598,598,598,598,598,598,598,598.0,598.0,2021年12月02日11时49分20秒,58.99130630493164,503.12158203125,7.524740219116211,568.7244873046875,1.1923123598098757,61.402862548828125,0.5253030061721802,65.36907958984375,63.753211975097656,15.67297077178955,15.424318313598633,0.8309462666511536,0.2007589638233184,12.780021667480469,15.86485481262207,9.98898220062256,14.68968105316162,13.07381534576416,13.220711708068848,12.926918983459473,15.13037109375,-79.9926528930664,0.0091810002923011,2.1716244220733643,13.619781494140623,17.206512451171875,1.7350384207332836,503.12158203125,1183.815487132353,0.5253030061721802,61.402862548828125,63.753211975097656,65.36907958984375,64.5611457824707,1.1923123598098757,1.1923123598098757,3.672454833984375,8.641070197610293,-0.0014401604147518,-0.0734500885009765,0.8309462666511536,0.2007589638233184,1.7586733907997265,1.7455741079995106,1.7507465259250607,1.7505872249603271,64.63459587097168,1.7504856586456299,0.00036716461181640625,-0.0010872448191923062,-0.0129398706882426,1.7364785811480354
599,599,599,599,599,599,599,599.0,599.0,2021年12月02日11时49分40秒,59.0402717590332,500.9180908203125,7.502737998962402,568.7659912109375,1.1923123598098757,61.109073638916016,0.5280450582504272,65.36907958984375,63.753211975097656,15.175663948059082,15.577335357666016,0.8319255709648132,0.2007589638233184,12.780021667480469,16.158649444580078,9.98898220062256,14.68968105316162,13.220711708068848,13.220711708068848,12.63312530517578,15.424164772033691,-79.9926528930664,0.0091810002923011,2.172848701477051,13.84747314453125,17.206512451171875,1.7364785811480354,500.9180908203125,1178.630801930147,0.5280450582504272,61.109073638916016,63.753211975097656,65.36907958984375,64.5611457824707,1.1923123598098757,1.1923123598098757,-2.2034912109375,-5.184685202205882,0.0014401604147518,0.0,0.8319255709648132,0.2007589638233184,1.757843397439101,1.7447213543435487,1.750151743817952,1.7503153085708618,64.5611457824707,1.7503153085708618,0.000562131404876709,-0.000562131404876709,-0.0081058344841977,1.7350384207332836
600,600,600,600,600,600,600,600.0,600.0,2021年12月02日11时50分00秒,58.966827392578125,502.3870849609375,7.502737998962402,568.8074951171875,1.1923123598098757,61.402862548828125,0.4939649999141693,65.36907958984375,63.753211975097656,15.80686092376709,15.74948024749756,0.8368221521377563,0.2007589638233184,12.780021667480469,16.158649444580078,9.98898220062256,14.68968105316162,13.07381534576416,13.51450538635254,12.63312530517578,15.13037109375,-79.9926528930664,0.0091810002923011,2.1716244220733643,13.84747314453125,17.206512451171875,1.734318452722886,502.3870849609375,1182.0872587316176,0.4939649999141693,61.402862548828125,63.753211975097656,65.36907958984375,64.5611457824707,1.1923123598098757,1.1923123598098757,1.468994140625,3.4564568014705883,-0.0021601284251493,0.0,0.8368221521377563,0.2007589638233184,1.758396994388416,1.745290079306937,1.7504781965056082,1.7503091096878052,64.5611457824707,1.7503091096878052,-8.827447891235352e-05,-0.0002717095262863966,-0.0052321174778455,1.7364785811480354
601,601,601,601,601,601,601,601.0,601.0,2021年12月02日11时50分20秒,59.0402717590332,499.4491271972656,7.469735145568848,568.8489990234375,1.1923123598098757,61.54976272583008,0.475553959608078,65.36907958984375,63.45941925048828,15.80686092376709,15.519953727722168,0.837801456451416,0.2007589638233184,12.780021667480469,15.86485481262207,10.282776832580566,14.39588737487793,13.220711708068848,13.51450538635254,12.486227989196776,15.13037109375,-79.9926528930664,0.0091810002923011,2.1716244220733643,13.771575927734377,17.206512451171875,1.7364785811480354,499.4491271972656,1175.1744169347426,0.475553959608078,61.54976272583008,63.45941925048828,65.36907958984375,64.41424942016602,1.1923123598098757,1.1923123598098757,-2.937957763671875,-6.912841796875,0.0021601284251493,-0.1468963623046875,0.837801456451416,0.2007589638233184,1.757501258677315,1.7446019735599625,1.7496388279011443,1.7491233348846436,64.5611457824707,1.7489110231399536,-0.0007021427154541016,0.0007021427154541016,-0.0177415452105407,1.734318452722886
602,602,602,602,602,602,602,602.0,602.0,2021年12月02日11时50分40秒,58.99130630493164,502.3870849609375,7.535741329193115,568.8905029296875,1.1923123598098757,61.402862548828125,0.4657607972621918,65.36907958984375,63.45941925048828,15.462573051452637,15.883370399475098,0.8466152548789978,0.2007589638233184,12.486227989196776,16.158649444580078,9.98898220062256,14.39588737487793,13.220711708068848,13.51450538635254,12.926918983459473,15.13037109375,-79.9926528930664,0.0091810002923011,2.1716244220733643,13.999267578125,17.206512451171875,1.7350384207332836,502.3870849609375,1182.0872587316176,0.4657607972621918,61.402862548828125,63.45941925048828,65.36907958984375,64.41424942016602,1.1923123598098757,1.1923123598098757,2.937957763671875,6.912841796875,-0.0014401604147518,0.0,0.8466152548789978,0.2007589638233184,1.758610255851235,1.745740622968322,1.7508166319994185,1.7505162954330444,64.41424942016602,1.7505162954330444,0.0001035928726196289,0.0002563911325791212,-0.0239677608413728,1.7364785811480354
603,603,603,603,603,603,603,603.0,603.0,2021年12月02日11时51分00秒,58.99130630493164,503.12158203125,7.557743549346924,568.9321899414062,1.1923123598098757,61.54976272583008,0.4912229180335998,65.36907958984375,63.753211975097656,15.768607139587402,15.366936683654783,0.8524911403656006,0.2095727771520614,12.486227989196776,16.158649444580078,9.98898220062256,14.68968105316162,13.220711708068848,13.51450538635254,12.926918983459473,15.424164772033691,-79.9926528930664,0.0091810002923011,2.1716244220733643,13.771575927734377,17.206512451171875,1.7350384207332836,503.12158203125,1183.815487132353,0.4912229180335998,61.54976272583008,63.753211975097656,65.36907958984375,64.5611457824707,1.1923123598098757,1.1923123598098757,0.7344970703125,1.7282284007352942,0.0,0.1468963623046875,0.8524911403656006,0.2095727771520614,1.7586733907997265,1.7455741079995106,1.7506444896050564,1.7503095865249634,64.41424942016602,1.7505205869674683,0.0008047819137573242,-0.0015248621211332242,0.0130739092616352,1.7350384207332836
604,604,604,604,604,604,604,604.0,604.0,2021年12月02日11时51分20秒,58.99130630493164,498.7146606445313,7.4807353019714355,568.9737548828125,1.1923123598098757,61.402862548828125,0.4841718673706054,65.36907958984375,63.45941925048828,15.175663948059082,15.883370399475098,0.862284243106842,0.2291590124368667,12.780021667480469,16.158649444580078,9.98898220062256,14.68968105316162,13.220711708068848,13.51450538635254,12.486227989196776,15.13037109375,-79.9926528930664,0.0091810002923011,2.1691761016845703,13.999267578125,17.206512451171875,1.7350384207332836,498.7146606445313,1173.4462603400736,0.4841718673706054,61.402862548828125,63.45941925048828,65.36907958984375,64.41424942016602,1.1923123598098757,1.1923123598098757,-4.406921386718693,-10.369226792279278,0.0,-0.1468963623046875,0.862284243106842,0.2291590124368667,1.757223343331291,1.7443167594475837,1.7494713528521235,1.7491183280944824,64.5611457824707,1.7489099502563477,-0.0008031725883483887,0.0008031725883483887,-0.0330835941003897,1.7350384207332836
605,605,605,605,605,605,605,605.0,605.0,2021年12月02日11时51分40秒,58.91786193847656,502.3870849609375,7.502737998962402,569.0152587890625,1.1923123598098757,61.84355545043945,0.4998408854007721,65.36907958984375,63.753211975097656,15.61559009552002,15.577335357666016,0.8794221878051758,0.2291590124368667,12.780021667480469,16.158649444580078,9.98898220062256,14.39588737487793,13.220711708068848,13.220711708068848,12.63312530517578,15.13037109375,-79.9926528930664,0.0091810002923011,2.1716244220733643,13.84747314453125,17.206512451171875,1.7328782923081345,502.3870849609375,1182.0872587316176,0.4998408854007721,61.84355545043945,63.753211975097656,65.36907958984375,64.5611457824707,1.1923123598098757,1.1923123598098757,3.672424316406193,8.640998391543985,-0.0021601284251493,0.1468963623046875,0.8794221878051758,0.2291590124368667,1.758396994388416,1.745290079306937,1.7501790300347977,1.7494826316833496,64.41424942016602,1.74970281124115,-0.0004088878631591797,-0.0006711763494154704,-0.0048254294491698,1.7350384207332836
606,606,606,606,606,606,606,606.0,606.0,2021年12月02日11时52分00秒,58.99130630493164,499.4491271972656,7.502737998962402,569.0526123046875,1.1923123598098757,61.84355545043945,0.5084587931632996,65.36907958984375,63.753211975097656,15.271300315856934,15.558207511901855,0.8916636109352112,0.2379728257656097,12.780021667480469,16.158649444580078,9.98898220062256,14.68968105316162,13.220711708068848,13.51450538635254,12.63312530517578,15.424164772033691,-79.9926528930664,0.0091810002923011,2.1716244220733643,13.999267578125,17.206512451171875,1.7350384207332836,499.4491271972656,1175.1744169347426,0.5084587931632996,61.84355545043945,63.753211975097656,65.36907958984375,64.5611457824707,1.1923123598098757,1.1923123598098757,-2.937957763671875,-6.912841796875,0.0021601284251493,0.0,0.8916636109352112,0.2379728257656097,1.7572887347414918,1.744151746771622,1.749103820342366,1.7483590841293335,64.5611457824707,1.7483590841293335,-0.0002754330635070801,0.0002754330635070801,-0.0128330989013107,1.7328782923081345
607,607,607,607,607,607,607,607.0,607.0,2021年12月02日11时52分20秒,58.91786193847656,502.3870849609375,7.4807353019714355,569.098388671875,1.1923123598098757,61.54976272583008,0.5096339583396912,65.36907958984375,63.90011215209961,15.366936683654783,15.67297077178955,0.9063532948493958,0.2379728257656097,12.780021667480469,16.158649444580078,9.98898220062256,14.68968105316162,13.220711708068848,13.51450538635254,12.926918983459473,15.424164772033691,-79.9926528930664,0.0091810002923011,2.1716244220733643,13.999267578125,17.186925888061523,1.7328782923081345,502.3870849609375,1182.0872587316176,0.5096339583396912,61.54976272583008,63.90011215209961,65.36907958984375,64.63459587097168,1.1923123598098757,1.1923123598098757,2.937957763671875,6.912841796875,-0.0021601284251493,0.0734500885009765,0.9063532948493958,0.2379728257656097,1.7582926988629357,1.745064298373565,1.7502067434024724,1.749927282333374,64.5611457824707,1.7500312328338623,0.00016421079635620117,-0.00016421079635620117,-0.0120545018792341,1.7350384207332836
608,608,608,608,608,608,608,608.0,608.0,2021年12月02日11时52分40秒,58.91786193847656,503.12158203125,7.502737998962402,569.139892578125,1.1923123598098757,61.402862548828125,0.5319623351097107,65.36907958984375,63.753211975097656,15.577335357666016,15.23304557800293,0.9205533266067504,0.2477659434080124,12.780021667480469,16.158649444580078,9.98898220062256,14.68968105316162,13.07381534576416,13.51450538635254,12.63312530517578,15.13037109375,-79.9926528930664,0.0091810002923011,2.1716244220733643,14.15106201171875,17.206512451171875,1.7328782923081345,503.12158203125,1183.815487132353,0.5319623351097107,61.402862548828125,63.753211975097656,65.36907958984375,64.5611457824707,1.1923123598098757,1.1923123598098757,0.7344970703125,1.7282284007352942,0.0,-0.0734500885009765,0.9205533266067504,0.2477659434080124,1.7586733907997265,1.7455741079995106,1.7507465259250607,1.7505872249603271,64.63459587097168,1.7504856586456299,0.0010632872581481934,-0.0021433514707228435,-0.0134535179754493,1.7328782923081345
609,609,609,609,609,609,609,609.0,609.0,2021年12月02日11时53分00秒,58.99130630493164,498.7146606445313,7.447732925415039,569.1856079101562,1.1935365200042725,61.402862548828125,0.5209940075874329,65.36907958984375,63.90011215209961,15.08002758026123,15.74948024749756,0.933284342288971,0.2472762912511825,12.780021667480469,16.158649444580078,9.98898220062256,14.39588737487793,13.220711708068848,13.51450538635254,12.63312530517578,15.13037109375,-79.9926528930664,0.0091810002923011,2.1716244220733643,13.999267578125,17.206512451171875,1.7350384207332836,498.7146606445313,1173.4462603400736,0.5209940075874329,61.402862548828125,63.90011215209961,65.36907958984375,64.63459587097168,1.1935365200042725,1.1935365200042725,-4.406921386718693,-10.369226792279278,0.0021601284251493,0.0734500885009765,0.933284342288971,0.2472762912511825,1.756907168505355,1.743641028994318,1.7489945898941204,1.748808979988098,64.5611457824707,1.7489111423492432,-0.0005600452423095703,0.0016401094548842204,-0.0159845054084826,1.7328782923081345
610,610,610,610,610,610,610,610.0,610.0,2021年12月02日11时53分20秒,58.99130630493164,499.4491271972656,7.4807353019714355,569.2230224609375,1.1923123598098757,61.84355545043945,0.5182519555091858,65.36907958984375,63.45941925048828,16.170278549194336,15.23304557800293,0.9440568089485168,0.2477659434080124,12.926918983459473,16.158649444580078,10.282776832580566,14.39588737487793,13.220711708068848,13.51450538635254,12.63312530517578,15.424164772033691,-79.9926528930664,0.0091810002923011,2.1716244220733643,13.999267578125,17.206512451171875,1.7350384207332836,499.4491271972656,1175.1744169347426,0.5182519555091858,61.84355545043945,63.45941925048828,65.36907958984375,64.41424942016602,1.1923123598098757,1.1923123598098757,0.7344665527343182,1.728156594668984,0.0,-0.220346450805664,0.9440568089485168,0.2477659434080124,1.757501258677315,1.7446019735599625,1.7494417739568102,1.7485804557800293,64.63459587097168,1.7482507228851318,-0.0011174678802490234,0.0021975320928236735,-0.0183073132071598,1.7350384207332836
611,611,611,611,611,611,611,611.0,611.0,2021年12月02日11时53分40秒,58.99130630493164,499.4491271972656,7.4807353019714355,569.2645263671875,1.1923123598098757,61.54976272583008,0.4794711768627167,65.36907958984375,63.753211975097656,15.577335357666016,15.481698989868164,0.9587464928627014,0.2477659434080124,12.780021667480469,16.158649444580078,9.98898220062256,14.39588737487793,13.220711708068848,13.51450538635254,12.486227989196776,15.424164772033691,-79.9926528930664,0.0091810002923011,2.172848701477051,13.771575927734377,17.206512451171875,1.7350384207332836,499.4491271972656,1175.1744169347426,0.4794711768627167,61.54976272583008,63.753211975097656,65.36907958984375,64.5611457824707,1.1923123598098757,1.1923123598098757,0.0,0.0,0.0,0.1468963623046875,0.9587464928627014,0.2477659434080124,1.7572887347414918,1.744151746771622,1.7493008729905586,1.7489110231399536,64.41424942016602,1.7491233348846436,0.00010609626770019531,-0.00010609626770019531,-0.0171438492280486,1.7350384207332836
612,612,612,612,612,612,612,612.0,612.0,2021年12月02日11时54分00秒,58.99130630493164,502.3870849609375,7.502737998962402,569.3060913085938,1.1923123598098757,61.84355545043945,0.4602766633033752,65.66287231445312,63.45941925048828,15.271300315856934,15.998132705688477,0.9685395956039428,0.2477659434080124,12.926918983459473,16.158649444580078,9.98898220062256,14.68968105316162,13.220711708068848,13.51450538635254,12.63312530517578,15.424164772033691,-79.9926528930664,0.0091810002923011,2.1716244220733643,13.771575927734377,17.186925888061523,1.7350384207332836,502.3870849609375,1182.0872587316176,0.4602766633033752,61.84355545043945,63.45941925048828,65.66287231445312,64.5611457824707,1.1923123598098757,1.1923123598098757,2.937957763671875,6.912841796875,0.0,0.0,0.9685395956039428,0.2477659434080124,1.758396994388416,1.745290079306937,1.7501790300347977,1.7494826316833496,64.5611457824707,1.7494826316833496,0.0006159543991088867,-0.0006159543991088867,-0.0131806451586982,1.7350384207332836
613,613,613,613,613,613,613,613.0,613.0,2021年12月02日11时54分20秒,59.0402717590332,500.9180908203125,7.502737998962402,569.34765625,1.1923123598098757,61.84355545043945,0.4880891442298889,65.66287231445312,63.90011215209961,15.74948024749756,15.462573051452637,0.9753947854042052,0.2570694088935852,12.926918983459473,16.452442169189453,9.98898220062256,14.68968105316162,12.780021667480469,13.51450538635254,12.486227989196776,15.424164772033691,-79.9926528930664,0.0091810002923011,2.1716244220733643,14.15106201171875,17.206512451171875,1.7364785811480354,500.9180908203125,1178.630801930147,0.4880891442298889,61.84355545043945,63.90011215209961,65.66287231445312,64.78149223327637,1.1923123598098757,1.1923123598098757,-1.468994140625,-3.4564568014705883,0.0014401604147518,0.220346450805664,0.9753947854042052,0.2570694088935852,1.757535724321152,1.7440432538959203,1.7491335068701668,1.7486016750335691,64.5611457824707,1.7489221096038818,-0.00010061264038085938,0.0008206928477567594,-0.0083197066848867,1.7350384207332836
614,614,614,614,614,614,614,614.0,614.0,2021年12月02日11时54分40秒,58.966827392578125,500.9180908203125,7.4807353019714355,569.38916015625,1.1935365200042725,61.84355545043945,0.4951401650905609,65.36907958984375,63.753211975097656,15.137411117553713,15.653843879699709,0.9758844375610352,0.2570694088935852,12.780021667480469,16.158649444580078,9.98898220062256,14.68968105316162,13.07381534576416,13.51450538635254,12.926918983459473,15.424164772033691,-79.9926528930664,0.0091810002923011,2.1691761016845703,13.999267578125,17.206512451171875,1.734318452722886,500.9180908203125,1178.630801930147,0.4951401650905609,61.84355545043945,63.753211975097656,65.36907958984375,64.5611457824707,1.1935365200042725,1.1935365200042725,0.0,0.0,-0.0021601284251493,-0.220346450805664,0.9758844375610352,0.2570694088935852,1.757843397439101,1.7447213543435487,1.7496717038168963,1.7489250898361206,64.78149223327637,1.74860417842865,-0.0004392266273498535,7.92426221511034e-05,-0.0172730475330951,1.7364785811480354
615,615,615,615,615,615,615,615.0,615.0,2021年12月02日11时55分00秒,58.99130630493164,502.3870849609375,7.535741329193115,569.4306640625,1.1923123598098757,61.54976272583008,0.5025829672813416,65.66287231445312,63.753211975097656,15.424318313598633,15.67297077178955,0.9793120622634888,0.2570694088935852,12.780021667480469,16.158649444580078,9.98898220062256,14.68968105316162,13.220711708068848,13.51450538635254,12.926918983459473,15.13037109375,-79.9926528930664,0.0091810002923011,2.1691761016845703,13.84747314453125,17.206512451171875,1.7350384207332836,502.3870849609375,1182.0872587316176,0.5025829672813416,61.54976272583008,63.753211975097656,65.66287231445312,64.70804214477539,1.1923123598098757,1.1923123598098757,1.468994140625,3.4564568014705883,0.0007199680103975,0.1468963623046875,0.9793120622634888,0.2570694088935852,1.7581899615565515,1.7448381935200894,1.7500371866952702,1.749825119972229,64.5611457824707,1.7500312328338623,0.0005545616149902344,-0.0012746418223661344,-0.0198897608248955,1.734318452722886
616,616,616,616,616,616,616,616.0,616.0,2021年12月02日11时55分20秒,58.966827392578125,500.9180908203125,7.469735145568848,569.4722290039062,1.1935365200042725,61.54976272583008,0.5260864496231079,65.36907958984375,63.753211975097656,15.386063575744627,15.271300315856934,0.9876362085342408,0.266862541437149,12.926918983459473,16.452442169189453,9.98898220062256,14.39588737487793,13.220711708068848,13.51450538635254,12.63312530517578,15.424164772033691,-79.9926528930664,0.0091810002923011,2.1691761016845703,13.84747314453125,17.186925888061523,1.734318452722886,500.9180908203125,1178.630801930147,0.5260864496231079,61.54976272583008,63.753211975097656,65.36907958984375,64.5611457824707,1.1935365200042725,1.1935365200042725,-1.468994140625,-3.4564568014705883,-0.0007199680103975,-0.1468963623046875,0.9876362085342408,0.266862541437149,1.757843397439101,1.7447213543435487,1.7498688414482613,1.749474048614502,64.70804214477539,1.749267339706421,0.00033158063888549805,-0.00033158063888549805,-0.0438690162409471,1.7350384207332836
617,617,617,617,617,617,617,617.0,617.0,2021年12月02日11时55分40秒,58.966827392578125,500.9180908203125,7.4807353019714355,569.5137939453125,1.1935365200042725,62.137351989746094,0.5190353989601135,65.36907958984375,63.90011215209961,15.271300315856934,15.67297077178955,0.9891051650047302,0.266862541437149,12.926918983459473,16.158649444580078,9.98898220062256,14.68968105316162,13.220711708068848,13.51450538635254,12.63312530517578,15.424164772033691,-79.9926528930664,0.0091810002923011,2.1691761016845703,14.15106201171875,17.206512451171875,1.734318452722886,500.9180908203125,1178.630801930147,0.5190353989601135,62.137351989746094,63.90011215209961,65.36907958984375,64.63459587097168,1.1935365200042725,1.1935365200042725,0.0,0.0,0.0,0.0734500885009765,0.9891051650047302,0.266862541437149,1.757739286520324,1.744495652641935,1.7493147584597957,1.7482755184173584,64.5611457824707,1.7483881711959839,-0.000821530818939209,0.000461546813740459,0.0072735262290422,1.734318452722886
618,618,618,618,618,618,618,618.0,618.0,2021年12月02日11时56分00秒,58.99130630493164,498.7146606445313,7.469735145568848,569.5552978515625,1.1923123598098757,62.137351989746094,0.5354878306388855,65.66287231445312,63.90011215209961,15.998132705688477,15.08002758026123,1.0023258924484253,0.266862541437149,12.486227989196776,16.158649444580078,9.98898220062256,14.68968105316162,13.51450538635254,13.51450538635254,12.63312530517578,15.424164772033691,-79.9926528930664,0.0091810002923011,2.1691761016845703,13.999267578125,17.206512451171875,1.7350384207332836,498.7146606445313,1173.4462603400736,0.5354878306388855,62.137351989746094,63.90011215209961,65.66287231445312,64.78149223327637,1.1923123598098757,1.1923123598098757,-2.203430175781193,-5.184541590073396,0.0007199680103975,0.1468963623046875,1.0023258924484253,0.266862541437149,1.756704158651292,1.7431888679233989,1.7481390323946269,1.7472010850906372,64.63459587097168,1.7474229335784912,-0.0009222030639648438,0.0012821870691635939,0.0234480161085883,1.734318452722886
619,619,619,619,619,619,619,619.0,619.0,2021年12月02日11时56分20秒,58.966827392578125,500.9180908203125,7.524740219116211,569.5968017578125,1.1935365200042725,61.84355545043945,0.4782960116863251,65.66287231445312,63.45941925048828,15.386063575744627,15.653843879699709,1.0113844871520996,0.266862541437149,12.926918983459473,16.158649444580078,9.98898220062256,14.983474731445312,13.220711708068848,13.51450538635254,12.63312530517578,15.424164772033691,-79.9926528930664,0.0091810002923011,2.1691761016845703,14.15106201171875,17.206512451171875,1.734318452722886,500.9180908203125,1178.630801930147,0.4782960116863251,61.84355545043945,63.45941925048828,65.66287231445312,64.5611457824707,1.1935365200042725,1.1935365200042725,2.203430175781193,5.184541590073396,-0.0007199680103975,-0.220346450805664,1.0113844871520996,0.266862541437149,1.757843397439101,1.7447213543435487,1.7496717038168963,1.7489250898361206,64.78149223327637,1.74860417842865,0.00010800361633300781,-0.00010800361633300781,-0.1177695375591412,1.7350384207332836
620,620,620,620,620,620,620,620.0,620.0,2021年12月02日11时56分40秒,58.966827392578125,500.9180908203125,7.469735145568848,569.6383056640625,1.1923123598098757,61.84355545043945,0.4598849415779114,65.66287231445312,63.90011215209961,15.462573051452637,15.90249729156494,1.0138328075408936,0.265883207321167,12.926918983459473,16.452442169189453,9.98898220062256,14.983474731445312,13.220711708068848,13.51450538635254,12.63312530517578,15.424164772033691,-79.9926528930664,0.0091810002923011,2.1691761016845703,13.999267578125,17.206512451171875,1.734318452722886,500.9180908203125,1178.630801930147,0.4598849415779114,61.84355545043945,63.90011215209961,65.66287231445312,64.78149223327637,1.1923123598098757,1.1923123598098757,0.0,0.0,0.0,0.220346450805664,1.0138328075408936,0.265883207321167,1.757535724321152,1.7440432538959203,1.7491335068701668,1.7486016750335691,64.5611457824707,1.7489221096038818,0.0007495880126953125,-0.0011095720178940626,0.0570814840542084,1.734318452722886
621,621,621,621,621,621,621,621.0,621.0,2021年12月02日11时57分00秒,58.99130630493164,504.5905151367188,7.557743549346924,569.6798095703125,1.1935365200042725,62.137351989746094,0.4900477528572082,65.66287231445312,63.90011215209961,15.711226463317873,15.32868194580078,1.0197086334228516,0.266862541437149,12.926918983459473,16.158649444580078,9.98898220062256,14.68968105316162,13.220711708068848,13.51450538635254,12.63312530517578,15.424164772033691,-79.9926528930664,0.0091810002923011,2.1716244220733643,14.226959228515623,17.206512451171875,1.7350384207332836,504.5905151367188,1187.2718003216914,0.4900477528572082,62.137351989746094,63.90011215209961,65.66287231445312,64.78149223327637,1.1935365200042725,1.1935365200042725,3.672424316406307,8.640998391544251,0.0007199680103975,0.0,1.0197086334228516,0.266862541437149,1.758916300440703,1.745462782744406,1.7503163641353188,1.7494562864303589,64.78149223327637,1.7494562864303589,0.0004260540008544922,-6.606999565574219e-05,-0.0468497039912421,1.734318452722886
622,622,622,622,622,622,622,622.0,622.0,2021年12月02日11时57分20秒,59.0402717590332,498.7146606445313,7.4807353019714355,569.7213745117188,1.1947606801986694,62.137351989746094,0.4880891442298889,65.66287231445312,63.45941925048828,15.04177474975586,15.768607139587402,1.016281008720398,0.266862541437149,12.780021667480469,16.452442169189453,9.98898220062256,14.39588737487793,13.220711708068848,13.51450538635254,12.63312530517578,15.424164772033691,-79.9926528930664,0.0091810002923011,2.1691761016845703,14.15106201171875,17.206512451171875,1.7364785811480354,498.7146606445313,1173.4462603400736,0.4880891442298889,62.137351989746094,63.45941925048828,65.66287231445312,64.5611457824707,1.1947606801986694,1.1947606801986694,-5.8758544921875,-13.825539981617649,0.0014401604147518,-0.220346450805664,1.016281008720398,0.266862541437149,1.7570110032714117,1.7438666118656092,1.7487065910287456,1.747544765472412,64.78149223327637,1.747208833694458,-0.0008566379547119141,0.0019367021672865642,-0.01247392368073,1.7350384207332836
623,623,623,623,623,623,623,623.0,623.0,2021年12月02日11时57分40秒,58.99130630493164,499.4491271972656,7.4807353019714355,569.7630004882812,1.1947606801986694,61.84355545043945,0.5029746890068054,65.66287231445312,63.753211975097656,15.481698989868164,15.481698989868164,1.0138328075408936,0.266862541437149,12.926918983459473,16.452442169189453,9.98898220062256,14.39588737487793,13.07381534576416,13.661402702331545,12.63312530517578,15.424164772033691,-79.9926528930664,0.0091810002923011,2.1667280197143555,14.226959228515623,17.206512451171875,1.7350384207332836,499.4491271972656,1175.1744169347426,0.5029746890068054,61.84355545043945,63.753211975097656,65.66287231445312,64.70804214477539,1.1947606801986694,1.1947606801986694,0.7344665527343182,1.728156594668984,-0.0014401604147518,0.1468963623046875,1.0138328075408936,0.266862541437149,1.7570824395351798,1.743700177894486,1.7488258183384149,1.748149275779724,64.5611457824707,1.7483654022216797,-0.0005454421043395996,0.0005454421043395996,-0.016267103491387,1.7364785811480354
624,624,624,624,624,624,624,624.0,624.0,2021年12月02日11时58分00秒,58.99130630493164,502.3870849609375,7.502737998962402,569.8086547851562,1.1947606801986694,61.402862548828125,0.5221691727638245,65.66287231445312,63.90011215209961,15.290428161621094,15.271300315856934,1.0172604322433472,0.266862541437149,12.926918983459473,16.452442169189453,9.98898220062256,14.983474731445312,13.220711708068848,13.51450538635254,12.926918983459473,15.424164772033691,-79.9926528930664,0.0091810002923011,2.1667280197143555,14.15106201171875,17.206512451171875,1.7350384207332836,502.3870849609375,1182.0872587316176,0.5221691727638245,61.402862548828125,63.90011215209961,65.66287231445312,64.78149223327637,1.1947606801986694,1.1947606801986694,2.937957763671875,6.912841796875,0.0,0.0734500885009765,1.0172604322433472,0.266862541437149,1.7580887674227714,1.7446117411544997,1.7500302470824307,1.7500107288360596,64.70804214477539,1.7501100301742554,0.0014505982398986816,-0.0021706784472745816,-0.0179421563128414,1.7350384207332836
625,625,625,625,625,625,625,625.0,625.0,2021年12月02日11时58分20秒,59.0402717590332,502.3870849609375,7.502737998962402,569.8460083007812,1.1953727006912231,60.66838073730469,0.515509843826294,65.66287231445312,63.753211975097656,15.099154472351074,15.67297077178955,1.0211776494979858,0.266862541437149,12.926918983459473,16.452442169189453,9.98898220062256,14.983474731445312,13.220711708068848,13.51450538635254,12.926918983459473,15.424164772033691,-79.9926528930664,0.0091810002923011,2.1691761016845703,13.999267578125,17.206512451171875,1.7364785811480354,502.3870849609375,1182.0872587316176,0.515509843826294,60.66838073730469,63.753211975097656,65.66287231445312,64.70804214477539,1.1953727006912231,1.1953727006912231,0.0,0.0,0.0014401604147518,-0.0734500885009765,1.0211776494979858,0.266862541437149,1.7581899615565515,1.7448381935200894,1.7507588647478118,1.7515411376953125,64.78149223327637,1.751450538635254,0.0015425682067871094,-0.0008224879994112094,-0.0225920034304039,1.7350384207332836
