,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,时间,电解电压,电解电流,产氢量,产氢累计量,碱液流量,碱温,系统压力  ,氧槽温,氢槽温,氧侧液位,氢侧液位,氧中氢,氢中氧,脱氧上温,脱氧下温,B塔上温,B塔下温,C塔上温,C塔下温,A塔上温,A塔下温,露点,微氧量,出罐压力,进罐温度,进罐压力,V,I,Current density,Pressure,Tlye,TH2,TO2,Tout,LyeFlow,LyeFlow_Polar,dI,dj,dV,dTout,HTO,OTH,polar_lh,polar_wtt,polar_shg,polar_nn
613,613,613,613,613,2021年10月14日12时54分20秒,66.92373657226562,1499.0819091796875,-9999,-9999,1.2510710954666138,60.66838073730469,1.0092790126800537,82.40911102294922,80.20565795898438,15.08002758026123,15.08002758026123,0.7261598706245422,0.1615864783525467,117.37054443359376,123.24642181396484,21.006242752075195,22.769004821777344,18.655895233154297,20.12486267089844,270.8777160644531,59.49320602416992,-75.49516296386719,0.0,-9999,-9999,-9999,1.9683451933019305,1499.0819091796875,3527.2515510110293,1.0092790126800537,60.66838073730469,80.20565795898438,82.40911102294922,81.3073844909668,1.2510710954666138,1.2510710954666138,1.468994140625,3.4564568014705883,0.0,-0.0734481811523437,0.7261598706245422,0.1615864783525467,1.9868072857778312,1.9661869343000986,1.969586470764972,1.967193603515625
614,614,614,614,614,2021年10月14日12时54分40秒,66.92373657226562,1501.2852783203125,-9999,-9999,1.2510710954666138,60.66838073730469,1.010454177856445,82.40911102294922,79.91185760498047,15.08002758026123,15.08002758026123,0.7237116098403931,0.1615864783525467,117.07675170898438,123.24642181396484,21.006242752075195,23.06279754638672,18.50899887084961,20.12486267089844,273.8156433105469,59.49320602416992,-75.63227081298828,0.0,-9999,-9999,-9999,1.9683451933019305,1501.2852783203125,3532.4359489889707,1.010454177856445,60.66838073730469,79.91185760498047,82.40911102294922,81.16048431396484,1.2510710954666138,1.2510710954666138,2.203369140625,5.184397977941177,0.0,-0.1469001770019531,0.7237116098403931,0.1615864783525467,1.9873143828760753,1.9674005171840394,1.970683687990388,1.967776894569397
615,615,615,615,615,2021年10月14日12时55分00秒,66.92373657226562,1499.0819091796875,-9999,-9999,1.2510710954666138,60.815277099609375,1.0120210647583008,82.40911102294922,80.49945068359375,15.08002758026123,15.003520011901855,0.7261598706245422,0.1615864783525467,117.37054443359376,122.95262145996094,21.300037384033203,23.06279754638672,18.50899887084961,20.12486267089844,277.92877197265625,59.7869987487793,-75.45599365234375,0.0,-9999,-9999,-9999,1.9683451933019305,1499.0819091796875,3527.2515510110293,1.0120210647583008,60.815277099609375,80.49945068359375,82.40911102294922,81.45428085327148,1.2510710954666138,1.2510710954666138,-2.203369140625,-5.184397977941177,0.0,0.2937965393066406,0.7261598706245422,0.1615864783525467,1.9866624637093704,1.9654937097414569,1.9687059598261838,1.966140627861023
616,616,616,616,616,2021年10月14日12时55分20秒,66.87477111816406,1499.0819091796875,-9999,-9999,1.2510710954666138,60.66838073730469,1.0128045082092283,82.40911102294922,80.20565795898438,14.984393119812012,15.04177474975586,0.7237116098403931,0.1615864783525467,117.66434478759766,122.80572509765624,21.006242752075195,22.622108459472656,18.50899887084961,20.12486267089844,282.0418701171875,59.7869987487793,-75.53433990478516,0.0,-9999,-9999,-9999,1.9669050328871784,1499.0819091796875,3527.2515510110293,1.0128045082092283,60.66838073730469,80.20565795898438,82.40911102294922,81.3073844909668,1.2510710954666138,1.2510710954666138,0.0,0.0,-0.001440160414752,-0.1468963623046875,0.7237116098403931,0.1615864783525467,1.9868072857778312,1.9661869343000986,1.969586470764972,1.967193603515625
617,617,617,617,617,2021年10月14日12时55分40秒,66.87477111816406,1501.2852783203125,-9999,-9999,1.2498469352722168,60.815277099609375,1.0147632360458374,82.5560073852539,79.91185760498047,15.04177474975586,15.003520011901855,0.7237116098403931,0.1615864783525467,117.81124114990234,122.80572509765624,21.006242752075195,23.06279754638672,18.655895233154297,20.12486267089844,287.036376953125,60.08079528808594,-75.49516296386719,0.0,-9999,-9999,-9999,1.9669050328871784,1501.2852783203125,3532.4359489889707,1.0147632360458374,60.815277099609375,79.91185760498047,82.5560073852539,81.23393249511719,1.2498469352722168,1.2498469352722168,2.203369140625,5.184397977941177,0.0,-0.0734519958496093,0.7237116098403931,0.1615864783525467,1.9872408714493752,1.9670543517581014,1.97007366262328,1.9672030210494995
618,618,618,618,618,2021年10月14日12时56分00秒,66.92373657226562,1499.81640625,-9999,-9999,1.2510710954666138,60.37458419799805,1.0167217254638672,82.40911102294922,79.91185760498047,15.08002758026123,14.946137428283691,0.7212632894515991,0.1615864783525467,117.81124114990234,122.80572509765624,21.300037384033203,22.769004821777344,18.655895233154297,20.41865539550781,292.177734375,60.08079528808594,-75.63227081298828,0.0,-9999,-9999,-9999,1.9683451933019305,1499.81640625,3528.979779411765,1.0167217254638672,60.37458419799805,79.91185760498047,82.40911102294922,81.16048431396484,1.2510710954666138,1.2510710954666138,-1.4688720703125,-3.4561695772058822,0.001440160414752,-0.0734481811523437,0.7212632894515991,0.1615864783525467,1.9870736182271935,1.9670530532379815,1.970896194404347,1.9685633182525635
619,619,619,619,619,2021年10月14日12时56分20秒,66.87477111816406,1499.0819091796875,-9999,-9999,1.2510710954666138,60.37458419799805,1.0178970098495483,82.40911102294922,80.20565795898438,15.003520011901855,14.86962890625,0.71881502866745,0.1615864783525467,118.1050262451172,122.80572509765624,21.006242752075195,22.769004821777344,18.655895233154297,20.12486267089844,297.6129150390625,60.08079528808594,-75.59309387207031,0.0,-9999,-9999,-9999,1.9669050328871784,1499.0819091796875,3527.2515510110293,1.0178970098495483,60.37458419799805,80.20565795898438,82.40911102294922,81.3073844909668,1.2510710954666138,1.2510710954666138,-0.7344970703125,-1.7282284007352942,-0.001440160414752,0.1469001770019531,0.71881502866745,0.1615864783525467,1.9868072857778312,1.9661869343000986,1.9701207350664869,1.968297004699707
620,620,620,620,620,2021年10月14日12时56分40秒,66.87477111816406,1501.2852783203125,-9999,-9999,1.2510710954666138,60.37458419799805,1.0178970098495483,82.40911102294922,80.20565795898438,15.08002758026123,14.946137428283691,0.7246909141540527,0.1615864783525467,118.39881896972656,122.80572509765624,21.300037384033203,22.769004821777344,18.949687957763672,20.12486267089844,304.2967224121094,60.22768783569336,-75.45599365234375,0.0,-9999,-9999,-9999,1.9669050328871784,1501.2852783203125,3532.4359489889707,1.0178970098495483,60.37458419799805,80.20565795898438,82.40911102294922,81.3073844909668,1.2510710954666138,1.2510710954666138,2.203369140625,5.184397977941177,0.0,0.0,0.7246909141540527,0.1615864783525467,1.987167626161217,1.9667079408917554,1.970604385296172,1.968550205230713
621,621,621,621,621,2021年10月14日12时57分00秒,66.87477111816406,1501.2852783203125,-9999,-9999,1.2510710954666138,60.66838073730469,1.0139797925949097,82.40911102294922,80.20565795898438,14.984393119812012,15.04177474975586,0.7261598706245422,0.1615864783525467,119.13330841064452,121.04296875,21.300037384033203,23.06279754638672,18.655895233154297,20.12486267089844,309.7319030761719,60.08079528808594,-75.49516296386719,0.0,-9999,-9999,-9999,1.9669050328871784,1501.2852783203125,3532.4359489889707,1.0139797925949097,60.66838073730469,80.20565795898438,82.40911102294922,81.3073844909668,1.2510710954666138,1.2510710954666138,0.0,0.0,0.0,0.0,0.7261598706245422,0.1615864783525467,1.987167626161217,1.9667079408917554,1.9700691601652007,1.9675036668777466
622,622,622,622,622,2021年10月14日12时57分20秒,66.87477111816406,1501.2852783203125,-9999,-9999,1.2510710954666138,60.815277099609375,1.0167217254638672,82.40911102294922,80.20565795898438,15.003520011901855,15.04177474975586,0.7237116098403931,0.1615864783525467,119.8677978515625,120.0146942138672,21.300037384033203,23.06279754638672,18.655895233154297,20.41865539550781,316.4891967773437,60.08079528808594,-75.39723205566406,0.0,-9999,-9999,-9999,1.9669050328871784,1501.2852783203125,3532.4359489889707,1.0167217254638672,60.815277099609375,80.20565795898438,82.40911102294922,81.3073844909668,1.2510710954666138,1.2510710954666138,0.0,0.0,0.0,0.0,0.7237116098403931,0.1615864783525467,1.987167626161217,1.9667079408917554,1.9698036644023253,1.9669373035430908
623,623,623,623,623,2021年10月14日12时57分40秒,66.92373657226562,1497.6129150390625,-9999,-9999,1.2510710954666138,60.815277099609375,1.0210307836532593,82.40911102294922,80.20565795898438,15.099154472351074,15.04177474975586,0.7251805663108826,0.160607174038887,120.0146942138672,120.0146942138672,21.300037384033203,23.06279754638672,18.50899887084961,20.12486267089844,322.2181396484375,60.08079528808594,-75.49516296386719,0.0,-9999,-9999,-9999,1.9683451933019305,1497.6129150390625,3523.795094209559,1.0210307836532593,60.815277099609375,80.20565795898438,82.40911102294922,81.3073844909668,1.2510710954666138,1.2510710954666138,-3.67236328125,-8.640854779411764,0.001440160414752,0.0,0.7251805663108826,0.160607174038887,1.9865668762889213,1.9658394520845608,1.968999860838593,1.9663589000701904
