,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,时间,电解电压,电解电流,产氢量,产氢累计量,碱液流量,碱温,系统压力  ,氧槽温,氢槽温,氧侧液位,氢侧液位,氧中氢,氢中氧,脱氧上温,脱氧下温,B塔上温,B塔下温,C塔上温,C塔下温,A塔上温,A塔下温,露点,微氧量,出罐压力,进罐温度,进罐压力,V,I,Current density,Pressure,Tlye,TH2,TO2,Tout,LyeFlow,LyeFlow_Polar,dI,dj,dV,dTout,HTO,OTH,polar_lh,polar_wtt,polar_shg,polar_nn,T_out_star,V_static_star,dV_static_star,dV_dynamic_star,dTout_WL,V_star
529,529,529,529,529,529,529,529,2021年10月29日12时56分20秒,66.99718475341797,1499.81640625,-9999,-9999,1.1127433776855469,60.66838073730469,0.9536541104316713,82.5560073852539,80.49945068359375,15.768607139587402,15.653843879699709,0.743297815322876,0.1704002916812896,112.9636459350586,125.74366760253906,17.921409606933594,23.50348854064941,15.717958450317385,21.15314102172852,331.32574462890625,52.73595428466797,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,1.970505433924058,1499.81640625,3528.979779411765,0.9536541104316713,60.66838073730469,80.49945068359375,82.5560073852539,81.52772903442383,1.1127433776855469,1.1127433776855469,-2.9378662109375,-6.912626378676471,0.0,0.0,0.743297815322876,0.1704002916812896,1.986710161443184,1.965320341387785,1.963902958113014,1.9685238599777224,81.52772903442383,1.9685238599777222,-0.00019413232803344727,0.0012742526390972972,0.0160372295291892,1.970505433924058
530,530,530,530,530,530,530,530,2021年10月29日12时56分40秒,66.99718475341797,1499.81640625,-9999,-9999,1.1133553981781006,60.37458419799805,1.0527604818344116,82.5560073852539,80.49945068359375,15.175663948059082,16.036388397216797,0.7491737008094788,0.1704002916812896,113.40433502197266,125.74366760253906,17.921409606933594,23.797283172607425,15.424164772033691,21.15314102172852,329.2691955566406,52.73595428466797,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,1.970505433924058,1499.81640625,3528.979779411765,1.0527604818344116,60.37458419799805,80.49945068359375,82.5560073852539,81.52772903442383,1.1133553981781006,1.1133553981781006,0.0,0.0,0.0,0.0,0.7491737008094788,0.1704002916812896,1.986710161443184,1.965320341387785,1.9644490669179075,1.9688410758972168,81.52772903442383,1.9688410758972168,0.00017249584197998047,-0.00017249584197998047,0.0216985771104418,1.970505433924058
531,531,531,531,531,531,531,531,2021年10月29日12时57分00秒,66.99718475341797,1499.81640625,-9999,-9999,1.1127433776855469,60.66838073730469,1.024948000907898,82.84980010986328,80.49945068359375,15.90249729156494,15.271300315856934,0.7457461357116699,0.1615864783525467,113.84502410888672,126.03746032714844,17.921409606933594,23.356590270996094,15.717958450317385,21.15314102172852,328.0940246582031,52.88284683227539,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,1.970505433924058,1499.81640625,3528.979779411765,1.024948000907898,60.66838073730469,80.49945068359375,82.84980010986328,81.67462539672852,1.1127433776855469,1.1127433776855469,0.0,0.0,0.0,0.1468963623046875,0.7457461357116699,0.1615864783525467,1.9865665842956253,1.964625683463885,1.963208300411384,1.968580722808838,81.52772903442383,1.9685238599777222,0.0,0.0,0.0776362992297521,1.970505433924058
532,532,532,532,532,532,532,532,2021年10月29日12时57分20秒,67.04615020751953,1499.81640625,-9999,-9999,1.1127433776855469,60.37458419799805,0.952087104320526,82.5560073852539,80.20565795898438,15.80686092376709,15.519953727722168,0.7477047443389893,0.1615864783525467,114.13882446289062,125.74366760253906,17.921409606933594,23.356590270996094,15.424164772033691,21.15314102172852,326.0374450683594,53.17664337158203,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,1.9719455943388096,1499.81640625,3528.979779411765,0.952087104320526,60.37458419799805,80.20565795898438,82.5560073852539,81.38083267211914,1.1127433776855469,1.1127433776855469,0.0,0.0,0.0014401604147518,-0.293792724609375,0.7477047443389893,0.1615864783525467,1.986854753208356,1.966014098473293,1.9651175537942345,1.9685945510864256,81.67462539672852,1.9689831733703613,7.104873657226562e-05,0.0006490314708036344,-0.0829925692470823,1.970505433924058
533,533,533,533,533,533,533,533,2021年10月29日12时57分40秒,66.9482192993164,1496.1439208984375,-9999,-9999,1.1127433776855469,60.66838073730469,0.986950695514679,82.5560073852539,80.49945068359375,15.194791793823242,16.036388397216797,0.743297815322876,0.160607174038887,114.57950592041016,126.03746032714844,17.921409606933594,23.50348854064941,15.717958450317385,21.15314102172852,323.0995178222656,53.17664337158203,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,1.9690652735093064,1496.1439208984375,3520.3386374080883,0.986950695514679,60.66838073730469,80.49945068359375,82.5560073852539,81.52772903442383,1.1127433776855469,1.1127433776855469,-3.6724853515625,-8.641142003676471,-0.0028803208295036,0.1468963623046875,0.743297815322876,0.160607174038887,1.986111221378863,1.9644521762925355,1.9630823002880564,1.9682518243789675,81.38083267211914,1.9682068824768066,-0.00015848875045776367,-0.0005615914569181363,0.0346829612416144,1.9719455943388096
534,534,534,534,534,534,534,534,2021年10月29日12时58分00秒,66.92373657226562,1499.0819091796875,-9999,-9999,1.1127433776855469,60.37458419799805,1.0672543048858645,82.5560073852539,79.91185760498047,15.711226463317873,15.271300315856934,0.7379116415977478,0.160607174038887,115.16709899902344,126.03746032714844,17.921409606933594,23.356590270996094,15.717958450317385,21.15314102172852,320.45538330078125,53.17664337158203,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,1.9683451933019305,1499.0819091796875,3527.2515510110293,1.0672543048858645,60.37458419799805,79.91185760498047,82.5560073852539,81.23393249511719,1.1127433776855469,1.1127433776855469,2.93798828125,6.912913602941177,-0.0007200802073759,-0.2937965393066406,0.7379116415977478,0.160607174038887,1.9868800973796168,1.9665332245126188,1.965644180678175,1.9683431386947632,81.52772903442383,1.968783974647522,-9.959936141967773e-05,-0.0017006011570200722,-0.1891564097646778,1.9690652735093064
535,535,535,535,535,535,535,535,2021年10月29日12时58分20秒,66.99718475341797,1499.81640625,-9999,-9999,1.1127433776855469,60.37458419799805,0.9751989245414734,82.5560073852539,79.91185760498047,15.768607139587402,15.481698989868164,0.7418288588523865,0.151793360710144,115.90158081054688,126.03746032714844,17.921409606933594,23.50348854064941,15.717958450317385,21.15314102172852,318.54571533203125,53.17664337158203,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,1.970505433924058,1499.81640625,3528.979779411765,0.9751989245414734,60.37458419799805,79.91185760498047,82.5560073852539,81.23393249511719,1.1127433776855469,1.1127433776855469,0.7344970703125,1.7282284007352942,0.0021602406221277,0.0,0.7418288588523865,0.151793360710144,1.987000395871188,1.966706968241352,1.9658089404426784,1.9683572053909304,81.23393249511719,1.9683572053909302,7.516145706176758e-05,0.0006449187503141324,0.0550706571699066,1.9683451933019305
536,536,536,536,536,536,536,536,2021年10月29日12时58分40秒,67.07063293457031,1497.6129150390625,-9999,-9999,1.1127433776855469,60.66838073730469,0.959529995918274,82.5560073852539,80.64634704589844,15.424318313598633,15.768607139587402,0.7418288588523865,0.1508140563964843,116.63606262207033,125.74366760253906,18.06830596923828,23.50348854064941,15.424164772033691,21.15314102172852,315.02020263671875,53.470436096191406,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,1.9726656745461857,1497.6129150390625,3523.795094209559,0.959529995918274,60.66838073730469,80.64634704589844,82.5560073852539,81.60117721557617,1.1127433776855469,1.1127433776855469,-2.2034912109375,-5.184685202205882,0.0021602406221277,0.3672447204589844,0.7418288588523865,0.1508140563964843,1.9862794197484608,1.9644524216476884,1.96306377411988,1.9683821201324463,81.23393249511719,1.968151569366455,-0.00031620264053344727,0.0024764432626611472,0.1840203328787879,1.970505433924058
537,537,537,537,537,537,537,537,2021年10月29日12时59分00秒,66.9482192993164,1501.2852783203125,-9999,-9999,1.1127433776855469,60.66838073730469,1.0613783597946167,82.84980010986328,79.91185760498047,15.271300315856934,15.74948024749756,0.7491737008094788,0.151793360710144,116.782958984375,126.03746032714844,18.06830596923828,23.356590270996094,15.424164772033691,21.15314102172852,311.93536376953125,53.470436096191406,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,1.9690652735093064,1501.2852783203125,3532.4359489889707,1.0613783597946167,60.66838073730469,79.91185760498047,82.84980010986328,81.38082885742188,1.1127433776855469,1.1127433776855469,3.67236328125,8.640854779411764,-0.0036004010368795,-0.2203483581542968,0.7491737008094788,0.151793360710144,1.9870946542883825,1.966361339135004,1.9649244352430424,1.968450307846069,81.60117721557617,1.968664288520813,0.00015354156494140625,-0.0008736217723173062,-0.1400585165710879,1.9726656745461857
538,538,538,538,538,538,538,538,2021年10月29日12时59分20秒,66.9482192993164,1501.2852783203125,-9999,-9999,1.1127433776855469,60.37458419799805,0.998310685157776,82.84980010986328,80.49945068359375,15.80686092376709,15.32868194580078,0.743297815322876,0.151793360710144,117.37054443359376,126.03746032714844,18.06830596923828,23.356590270996094,16.011751174926758,21.15314102172852,309.7319030761719,53.61733627319336,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,1.9690652735093064,1501.2852783203125,3532.4359489889707,0.998310685157776,60.37458419799805,80.49945068359375,82.84980010986328,81.67462539672852,1.1127433776855469,1.1127433776855469,0.0,0.0,0.0,0.2937965393066406,0.743297815322876,0.151793360710144,1.986805324557896,1.9649725843963792,1.9640582323424725,1.969067096710205,81.38082885742188,1.968628168106079,0.00023829936981201172,-0.0020384998882517617,0.1698336327045098,1.9690652735093064
539,539,539,539,539,539,539,539,2021年10月29日12时59分40秒,67.04615020751953,1503.4888916015625,-9999,-9999,1.1127433776855469,60.66838073730469,0.9442526698112488,82.84980010986328,79.91185760498047,15.653843879699709,15.519953727722168,0.7408495545387268,0.1508140563964843,118.54572296142578,126.03746032714844,18.06830596923828,23.50348854064941,15.424164772033691,21.15314102172852,306.9408874511719,53.61733627319336,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,1.9719455943388096,1503.4888916015625,3537.620921415441,0.9442526698112488,60.66838073730469,79.91185760498047,82.84980010986328,81.38082885742188,1.1127433776855469,1.1127433776855469,2.20361328125,5.184972426470589,0.0028803208295036,-0.2937965393066406,0.7408495545387268,0.1508140563964843,1.9874542968434443,1.966882057927765,1.9654170142427527,1.9685156345367432,81.67462539672852,1.9688550233840942,9.5367431640625e-05,0.001344792983111175,-0.1330933081259075,1.9690652735093064
540,540,540,540,540,540,540,540,2021年10月29日13时00分00秒,66.99718475341797,1499.81640625,-9999,-9999,1.1133553981781006,60.66838073730469,1.027690052986145,82.84980010986328,80.49945068359375,15.08002758026123,15.90249729156494,0.7452564835548401,0.151793360710144,118.39881896972656,126.18435668945312,18.06830596923828,23.50348854064941,16.011751174926758,21.15314102172852,303.562255859375,53.911128997802734,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,1.970505433924058,1499.81640625,3528.979779411765,1.027690052986145,60.66838073730469,80.49945068359375,82.84980010986328,81.67462539672852,1.1133553981781006,1.1133553981781006,-3.6724853515625,-8.641142003676471,-0.0014401604147518,0.2937965393066406,0.7452564835548401,0.151793360710144,1.9865665842956253,1.964625683463885,1.9632331449339704,1.9686009883880613,81.38082885742188,1.9684207439422607,-0.00010371208190917969,0.0008237922892850797,0.1638404856089437,1.9719455943388096
541,541,541,541,541,541,541,541,2021年10月29日13时00分20秒,67.04615020751953,1499.0819091796875,-9999,-9999,1.1127433776855469,60.815277099609375,1.0370914936065674,82.84980010986328,80.64634704589844,15.883370399475098,15.099154472351074,0.7491737008094788,0.151793360710144,119.28020477294922,126.18435668945312,18.06830596923828,23.50348854064941,15.717958450317385,21.15314102172852,300.2570495605469,53.911128997802734,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,1.9719455943388096,1499.0819091796875,3527.2515510110293,1.0370914936065674,60.815277099609375,80.64634704589844,82.84980010986328,81.74807357788086,1.1127433776855469,1.1127433776855469,-0.7344970703125,-1.7282284007352942,0.0014401604147518,0.0734481811523437,0.7491737008094788,0.151793360710144,1.9863758799612992,1.9641045558781176,1.9624379714282645,1.9682306051254272,81.67462539672852,1.9682763814926147,-0.0002893209457397461,0.0002893209457397461,0.0041432807538086,1.970505433924058
542,542,542,542,542,542,542,542,2021年10月29日13时00分40秒,67.07063293457031,1499.0819091796875,-9999,-9999,1.1127433776855469,60.815277099609375,0.954829216003418,82.84980010986328,80.20565795898438,15.67297077178955,15.424318313598633,0.7418288588523865,0.151793360710144,120.0146942138672,126.03746032714844,18.06830596923828,23.356590270996094,16.011751174926758,21.15314102172852,297.3191223144531,53.911128997802734,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,1.9726656745461857,1499.0819091796875,3527.2515510110293,0.954829216003418,60.815277099609375,80.20565795898438,82.84980010986328,81.52772903442383,1.1127433776855469,1.1127433776855469,0.0,0.0,0.0007200802073759,-0.2203445434570312,0.7418288588523865,0.151793360710144,1.986590441290368,1.965146758533942,1.9634803027905463,1.9682987928390503,81.74807357788086,1.9682306051254272,-9.506940841674805e-05,0.001175189719480598,-0.0505315725795156,1.9719455943388096
543,543,543,543,543,543,543,543,2021年10月29日13时01分00秒,66.99718475341797,1499.81640625,-9999,-9999,1.1133553981781006,60.66838073730469,0.9724568724632264,82.84980010986328,80.49945068359375,15.271300315856934,15.80686092376709,0.7408495545387268,0.1508140563964843,120.0146942138672,126.18435668945312,18.06830596923828,23.50348854064941,16.011751174926758,21.15314102172852,293.9405212402344,54.20492172241211,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,1.970505433924058,1499.81640625,3528.979779411765,0.9724568724632264,60.66838073730469,80.49945068359375,82.84980010986328,81.67462539672852,1.1133553981781006,1.1133553981781006,0.7344970703125,1.7282284007352942,-0.0021602406221277,0.1468963623046875,0.7408495545387268,0.1508140563964843,1.9865665842956253,1.964625683463885,1.9632331449339704,1.9686009883880613,81.52772903442383,1.9685471057891846,0.0001353621482849121,-0.0008554423556608121,-0.0062232532060164,1.9726656745461857
544,544,544,544,544,544,544,544,2021年10月29日13时01分20秒,66.99718475341797,1499.0819091796875,-9999,-9999,1.1127433776855469,60.66838073730469,1.0637286901474,82.84980010986328,80.20565795898438,15.290428161621094,15.481698989868164,0.7384012937545776,0.1508140563964843,120.6022720336914,126.18435668945312,18.36210060119629,23.50348854064941,15.717958450317385,21.300037384033203,291.0025634765625,54.20492172241211,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,1.970505433924058,1499.0819091796875,3527.2515510110293,1.0637286901474,60.66838073730469,80.20565795898438,82.84980010986328,81.52772903442383,1.1127433776855469,1.1127433776855469,-0.7344970703125,-1.7282284007352942,0.0,-0.1468963623046875,0.7384012937545776,0.1508140563964843,1.986590441290368,1.965146758533942,1.9637388690248447,1.9684765338897705,81.67462539672852,1.9685145616531372,0.00014197826385498047,-0.0012220985749188304,-0.0637194056003807,1.970505433924058
545,545,545,545,545,545,545,545,2021年10月29日13时01分40秒,66.9482192993164,1499.81640625,-9999,-9999,1.1127433776855469,60.815277099609375,0.9877341389656068,82.84980010986328,79.91185760498047,15.653843879699709,15.32868194580078,0.743297815322876,0.151793360710144,121.04296875,126.03746032714844,18.06830596923828,23.50348854064941,16.011751174926758,21.15314102172852,288.7991027832031,54.20492172241211,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,1.9690652735093064,1499.81640625,3528.979779411765,0.9877341389656068,60.815277099609375,79.91185760498047,82.84980010986328,81.38082885742188,1.1127433776855469,1.1127433776855469,0.7344970703125,1.7282284007352942,-0.0014401604147518,-0.1469001770019531,0.743297815322876,0.151793360710144,1.986854756976661,1.9660141164774785,1.9643372647798216,1.9682797193527224,81.52772903442383,1.968355417251587,-9.584426879882812e-05,-0.0006242359385770719,-0.0433720349594892,1.970505433924058
546,546,546,546,546,546,546,546,2021年10月29日13时02分00秒,66.99718475341797,1499.0819091796875,-9999,-9999,1.1127433776855469,60.815277099609375,0.9481698870658876,82.84980010986328,80.20565795898438,15.653843879699709,15.386063575744627,0.740359902381897,0.151793360710144,121.48365783691406,126.03746032714844,18.36210060119629,23.50348854064941,16.011751174926758,21.300037384033203,285.8611755371094,54.3518180847168,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,1.970505433924058,1499.0819091796875,3527.2515510110293,0.9481698870658876,60.815277099609375,80.20565795898438,82.84980010986328,81.52772903442383,1.1127433776855469,1.1127433776855469,-0.7344970703125,-1.7282284007352942,0.0014401604147518,0.1469001770019531,0.740359902381897,0.151793360710144,1.986590441290368,1.965146758533942,1.9634803027905463,1.9682987928390503,81.38082885742188,1.96824049949646,-0.00013703107833862305,0.00013703107833862305,0.0649194826684294,1.9690652735093064
