,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,时间,电解电压,电解电流,产氢量,产氢累计量,碱液流量,碱温,系统压力  ,氧槽温,氢槽温,氧侧液位,氢侧液位,氧中氢,氢中氧,脱氧上温,脱氧下温,B塔上温,B塔下温,C塔上温,C塔下温,A塔上温,A塔下温,露点,微氧量,出罐压力,进罐温度,进罐压力,V,I,Current density,Pressure,Tlye,TH2,TO2,Tout,LyeFlow,LyeFlow_Polar,dI,dj,dV,dTout,HTO,OTH,polar_lh,polar_wtt,polar_shg,polar_nn
218,218,218,218,2021年11月25日10时12分40秒,71.3551254272461,1497.6129150390625,22.453208923339844,502.1636047363281,1.395825743675232,43.33455657958984,1.0343493223190308,51.41388320922852,44.95042037963867,14.334067344665527,14.773992538452148,0.0001840000040829,0.0001840000040829,7.785530567169189,9.98898220062256,19.53727531433105,9.254499435424805,10.282776832580566,8.079324722290039,14.68968105316162,9.98898220062256,-79.9926528930664,0.0091810002923011,2.18998646736145,10.28032684326172,17.372995376586914,2.098680159624885,1497.6129150390625,3523.795094209559,1.0343493223190308,43.33455657958984,44.95042037963867,51.41388320922852,48.1821517944336,1.395825743675232,1.395825743675232,1.468994140625,3.4564568014705883,-0.0021602406221274,0.1468982696533203,0.0001840000040829,0.0001840000040829,2.120514179661284,2.09568155477193,2.100756279614958,2.036526679992676
219,219,219,219,2021年11月25日10时13分00秒,71.30615997314453,1503.4888916015625,22.453208923339844,502.3008117675781,1.397049903869629,44.06904220581055,0.9697147607803344,52.14836502075195,45.68490982055664,14.620975494384766,14.984393119812012,0.0001840000040829,0.0001840000040829,7.785530567169189,10.282776832580566,19.53727531433105,8.81380844116211,10.282776832580566,8.079324722290039,14.68968105316162,9.695188522338867,-79.9926528930664,0.0091810002923011,2.187538385391236,10.432121276855469,17.372995376586914,2.0972399992101334,1503.4888916015625,3537.620921415441,0.9697147607803344,44.06904220581055,45.68490982055664,52.14836502075195,48.9166374206543,1.397049903869629,1.397049903869629,5.8759765625,13.825827205882351,-0.0014401604147518,0.7344856262207031,0.0001840000040829,0.0001840000040829,2.116025856862322,2.094378667688708,2.099272656408984,2.0364387035369873
220,220,220,220,2021年11月25日10时13分20秒,71.13477325439453,1499.0819091796875,22.50821304321289,502.4256286621094,1.397049903869629,44.36283493041992,1.0092790126800537,52.58905792236328,45.97869873046875,14.65923023223877,14.754865646362305,0.0001840000040829,0.0001840000040829,8.079324722290039,10.282776832580566,19.53727531433105,9.254499435424805,10.282776832580566,8.079324722290039,14.39588737487793,9.695188522338867,-79.9926528930664,0.0091810002923011,2.187538385391236,10.432121276855469,17.353408813476562,2.092199213364545,1499.0819091796875,3527.2515510110293,1.0092790126800537,44.36283493041992,45.97869873046875,52.58905792236328,49.283878326416016,1.397049903869629,1.397049903869629,-4.406982421875,-10.369370404411764,-0.0050407858455883,0.3672409057617187,0.0001840000040829,0.0001840000040829,2.1119947003556603,2.091851019340274,2.096837704867666,2.0363690853118896
221,221,221,221,2021年11月25日10时13分40秒,71.06133270263672,1501.2852783203125,22.453208923339844,502.53802490234375,1.395825743675232,44.803524017333984,1.024556279182434,52.88284683227539,46.27249526977539,14.850502014160156,14.678357124328612,0.0001840000040829,0.0001840000040829,8.079324722290039,10.282776832580566,19.53727531433105,9.54829216003418,10.282776832580566,8.079324722290039,14.836577415466309,9.98898220062256,-79.9926528930664,0.0091810002923011,2.187538385391236,10.28032684326172,17.372995376586914,2.090039197136374,1501.2852783203125,3532.4359489889707,1.024556279182434,44.803524017333984,46.27249526977539,52.88284683227539,49.57767105102539,1.395825743675232,1.395825743675232,2.203369140625,5.184397977941177,-0.0021600162281711,0.293792724609375,0.0001840000040829,0.0001840000040829,2.1102041369286417,2.0913364290755,2.0959021270842033,2.036301851272583
222,222,222,222,2021年11月25日10时14分00秒,70.98787689208984,1499.0819091796875,22.464210510253903,502.6628112792969,1.397049903869629,45.09732055664063,0.9881258010864258,53.32353973388672,46.71318054199219,14.850502014160156,14.812247276306152,0.0001840000040829,0.0001840000040829,8.079324722290039,10.282776832580566,19.53727531433105,9.107601165771484,10.282776832580566,8.226221084594727,14.68968105316162,9.98898220062256,-79.9926528930664,0.0091810002923011,2.187538385391236,10.58391571044922,17.353408813476562,2.0878787321202896,1499.0819091796875,3527.2515510110293,0.9881258010864258,45.09732055664063,46.71318054199219,53.32353973388672,50.01836013793945,1.397049903869629,1.397049903869629,-2.203369140625,-5.184397977941177,-0.0021604650160842,0.4406890869140625,0.0001840000040829,0.0001840000040829,2.1061925681405915,2.0891556419397297,2.093849460474374,2.036224603652954
223,223,223,223,2021年11月25日10时14分20秒,70.93891143798828,1501.2852783203125,22.43120765686035,502.7876892089844,1.397049903869629,45.53800964355469,0.979116141796112,54.05802154541016,47.00697708129883,14.850502014160156,14.850502014160156,0.0001840000040829,0.0001840000040829,7.785530567169189,10.282776832580566,19.53727531433105,9.254499435424805,9.98898220062256,8.226221084594727,14.68968105316162,9.98898220062256,-79.9926528930664,0.0091810002923011,2.186314105987549,10.58391571044922,17.353408813476562,2.086438571705538,1501.2852783203125,3532.4359489889707,0.979116141796112,45.53800964355469,47.00697708129883,54.05802154541016,50.53249931335449,1.397049903869629,1.397049903869629,2.203369140625,5.184397977941177,-0.0014401604147518,0.5141391754150391,0.0001840000040829,0.0001840000040829,2.1027315515714404,2.087883124593906,2.092472792201713,2.036129951477051
224,224,224,224,2021年11月25日10时14分40秒,70.86546325683594,1501.2852783203125,22.50821304321289,502.9249572753906,1.397049903869629,45.83180236816406,0.982249915599823,54.49871444702149,47.44766998291016,14.946137428283691,14.812247276306152,0.0001840000040829,0.0001840000040829,8.079324722290039,10.282776832580566,19.53727531433105,9.254499435424805,9.842085838317873,8.226221084594727,14.836577415466309,9.98898220062256,-79.9926528930664,0.0091810002923011,2.187538385391236,10.58391571044922,17.353408813476562,2.08427833108341,1501.2852783203125,3532.4359489889707,0.982249915599823,45.83180236816406,47.44766998291016,54.49871444702149,50.97319221496583,1.397049903869629,1.397049903869629,0.0,0.0,-0.0021602406221279,0.4406929016113352,0.0001840000040829,0.0001840000040829,2.099345681425252,2.086324970498706,2.090996437239322,2.036046028137207
225,225,225,225,2021年11月25日10时15分00秒,70.93891143798828,1501.2852783203125,22.453208923339844,503.0372619628906,1.395825743675232,45.97869873046875,0.982249915599823,55.08629989624024,48.1821517944336,14.88875675201416,14.984393119812012,0.0001840000040829,0.0001840000040829,7.785530567169189,10.282776832580566,19.53727531433105,9.254499435424805,10.282776832580566,8.226221084594727,14.68968105316162,9.98898220062256,-79.9926528930664,0.0091810002923011,2.186314105987549,10.735710144042969,17.353408813476562,2.086438571705538,1501.2852783203125,3532.4359489889707,0.982249915599823,45.97869873046875,48.1821517944336,55.08629989624024,51.63422584533692,1.395825743675232,1.395825743675232,0.0,0.0,0.0021602406221279,0.6610336303710938,0.0001840000040829,0.0001840000040829,2.0943463531355455,2.0840206286285103,2.0894854409065724,2.035958766937256
226,226,226,226,2021年11月25日10时15分20秒,70.74305725097656,1499.0819091796875,22.464210510253903,503.16217041015625,1.397049903869629,46.27249526977539,0.9987024664878844,55.23319625854492,48.1821517944336,14.88875675201416,14.907883644104004,0.0001840000040829,0.0001840000040829,7.785530567169189,10.282776832580566,19.39037704467773,9.254499435424805,10.282776832580566,8.226221084594727,14.68968105316162,9.98898220062256,-79.9926528930664,0.0091810002923011,2.186314105987549,10.735710144042969,17.343616485595703,2.080678154440488,1499.0819091796875,3527.2515510110293,0.9987024664878844,46.27249526977539,48.1821517944336,55.23319625854492,51.70767402648926,1.397049903869629,1.397049903869629,-2.203369140625,-5.184397977941177,-0.0057604172650504,0.0734481811523366,0.0001840000040829,0.0001840000040829,2.0932662336867773,2.083197080735888,2.0880650412437562,2.0358922481536865
227,227,227,227,2021年11月25日10时15分40秒,70.64512634277344,1499.0819091796875,22.464210510253903,503.299560546875,1.397049903869629,46.566287994384766,1.0131962299346924,55.23319625854492,48.62284469604492,14.984393119812012,14.907883644104004,0.0001840000040829,0.0001840000040829,7.785530567169189,10.576570510864258,19.53727531433105,9.54829216003418,9.98898220062256,8.226221084594727,14.836577415466309,9.98898220062256,-79.9926528930664,0.0091810002923011,2.187538385391236,10.735710144042969,17.343616485595703,2.0777978336109832,1499.0819091796875,3527.2515510110293,1.0131962299346924,46.566287994384766,48.62284469604492,55.23319625854492,51.92802047729492,1.397049903869629,1.397049903869629,0.0,0.0,-0.002880320829504,0.220346450805664,0.0001840000040829,0.0001840000040829,2.0916267408567446,2.0824377016904148,2.086969686207351,2.035817861557007
228,228,228,228,2021年11月25日10时16分00秒,70.522705078125,1497.6129150390625,22.4862117767334,503.4244079589844,1.395825743675232,47.3007698059082,1.018680453300476,55.82078552246094,48.91663360595703,14.946137428283691,15.04177474975586,0.0001840000040829,0.0001840000040829,7.785530567169189,10.576570510864258,19.53727531433105,9.54829216003418,10.282776832580566,8.226221084594727,14.68968105316162,9.98898220062256,-79.9926528930664,0.0091810002923011,2.186314105987549,10.58391571044922,17.343616485595703,2.074197208180147,1497.6129150390625,3523.795094209559,1.018680453300476,47.3007698059082,48.91663360595703,55.82078552246094,52.36870956420898,1.395825743675232,1.395825743675232,-1.468994140625,-3.4564568014705883,-0.003600625430836,0.4406890869140625,0.0001840000040829,0.0001840000040829,2.088030601763373,2.0805484565730503,2.0840977017269604,2.0356173515319824
229,229,229,229,2021年11月25日10时16分20秒,70.47373962402344,1499.0819091796875,22.50821304321289,503.5368347167969,1.397049903869629,47.59456634521485,1.027690052986145,55.96768569946289,49.651123046875,14.946137428283691,15.04177474975586,0.0001840000040829,0.0001840000040829,7.785530567169189,10.282776832580566,19.53727531433105,9.54829216003418,10.282776832580566,8.226221084594727,14.39588737487793,10.282776832580566,-79.9926528930664,0.0091810002923011,2.186314105987549,10.58391571044922,17.343616485595703,2.072757047765396,1499.0819091796875,3527.2515510110293,1.027690052986145,47.59456634521485,49.651123046875,55.96768569946289,52.80940437316895,1.397049903869629,1.397049903869629,1.468994140625,3.4564568014705883,-0.0014401604147518,0.4406948089599609,0.0001840000040829,0.0001840000040829,2.0851844417715535,2.0794269917478974,2.0829082525119884,2.0355262756347656
230,230,230,230,2021年11月25日10时16分40秒,70.44925689697266,1501.2852783203125,22.519216537475582,503.6618957519531,1.397049903869629,48.035255432128906,1.006536841392517,55.82078552246094,49.94491195678711,15.271300315856934,15.003520011901855,0.0001840000040829,0.0001840000040829,7.785530567169189,10.576570510864258,19.53727531433105,9.254499435424805,10.282776832580566,8.226221084594727,14.68968105316162,10.282776832580566,-79.9926528930664,0.0091810002923011,2.187538385391236,10.58391571044922,17.32402992248535,2.0720369675580192,1501.2852783203125,3532.4359489889707,1.006536841392517,48.035255432128906,49.94491195678711,55.82078552246094,52.88284873962402,1.397049903869629,1.397049903869629,2.203369140625,5.184397977941177,-0.0007200802073761,0.0734443664550781,0.0001840000040829,0.0001840000040829,2.0851803288554835,2.0797453269515853,2.0823013282486125,2.0354318618774414
231,231,231,231,2021年11月25日10时17分00秒,70.4002914428711,1499.81640625,22.4862117767334,503.7992248535156,1.397049903869629,48.47594451904297,0.9798995852470398,56.261474609375,50.38560485839844,15.175663948059082,15.099154472351074,0.0001840000040829,0.0001840000040829,8.079324722290039,10.576570510864258,19.53727531433105,9.54829216003418,9.98898220062256,8.226221084594727,14.836577415466309,10.282776832580566,-79.9926528930664,0.0091810002923011,2.187538385391236,10.811607360839844,17.32402992248535,2.0705968071432674,1499.81640625,3528.979779411765,0.9798995852470398,48.47594451904297,50.38560485839844,56.261474609375,53.32353973388672,1.397049903869629,1.397049903869629,-1.4688720703125,-3.4561695772058822,-0.0014401604147518,0.4406909942626953,0.0001840000040829,0.0001840000040829,2.081689155173791,2.0778743478719015,2.0800573988103555,2.035278081893921
232,232,232,232,2021年11月25日10时17分20秒,70.27787780761719,1503.4888916015625,22.519216537475582,503.9115295410156,1.397049903869629,48.76974105834961,0.973240315914154,56.70216751098633,50.38560485839844,15.04177474975586,15.271300315856934,0.0001840000040829,0.0001840000040829,8.079324722290039,10.576570510864258,19.39037704467773,9.254499435424805,9.54829216003418,8.520014762878418,14.836577415466309,10.282776832580566,-79.9926528930664,0.0091810002923011,2.18998646736145,10.58391571044922,17.32402992248535,2.066996406106388,1503.4888916015625,3537.620921415441,0.973240315914154,48.76974105834961,50.38560485839844,56.70216751098633,53.54388618469238,1.397049903869629,1.397049903869629,3.6724853515625,8.641142003676471,-0.0036004010368797,0.220346450805664,0.0001840000040829,0.0001840000040829,2.081004042846213,2.0780740953503813,2.079868905955888,2.035209894180298
233,233,233,233,2021年11月25日10时17分40秒,70.15546417236328,1502.7542724609375,22.464210510253903,504.0487976074219,1.397049903869629,49.21043014526367,1.0128045082092283,56.70216751098633,50.826297760009766,15.08002758026123,15.137411117553713,0.0001840000040829,0.0001840000040829,8.226221084594727,10.576570510864258,19.39037704467773,9.54829216003418,9.98898220062256,8.520014762878418,14.68968105316162,10.282776832580566,-79.9926528930664,0.0091810002923011,2.187538385391236,10.811607360839844,17.32402992248535,2.0633960050695084,1502.7542724609375,3535.892405790441,1.0128045082092283,49.21043014526367,50.826297760009766,56.70216751098633,53.76423263549805,1.397049903869629,1.397049903869629,-0.734619140625,-1.728515625,-0.0036004010368793,0.220346450805664,0.0001840000040829,0.0001840000040829,2.0792894670520736,2.077141447369069,2.0782347471888567,2.0350685119628906
234,234,234,234,2021年11月25日10时18分00秒,70.15546417236328,1495.4095458984375,22.453208923339844,504.1612548828125,1.397049903869629,49.50422286987305,1.0269066095352173,56.99596405029297,51.12008666992188,15.175663948059082,15.175663948059082,0.0001840000040829,0.0001840000040829,8.226221084594727,10.576570510864258,19.39037704467773,9.54829216003418,10.282776832580566,8.520014762878418,14.836577415466309,10.282776832580566,-79.9926528930664,0.0091810002923011,2.183866024017334,10.811607360839844,17.304443359375,2.0633960050695084,1495.4095458984375,3518.6106962316176,1.0269066095352173,49.50422286987305,51.12008666992188,56.99596405029297,54.05802536010742,1.397049903869629,1.397049903869629,-7.3447265625,-17.28170955882353,0.0,0.293792724609375,0.0001840000040829,0.0001840000040829,2.0755290620768245,2.074264602850428,2.0751367281899507,2.034912109375
235,235,235,235,2021年11月25日10时18分20秒,70.08201599121094,1506.7940673828125,22.519216537475582,504.2985229492188,1.397049903869629,49.79801940917969,1.0073204040527344,57.28975296020508,51.85456848144531,15.366936683654783,15.194791793823242,0.0001840000040829,0.0001840000040829,8.079324722290039,10.576570510864258,19.39037704467773,9.54829216003418,9.98898220062256,8.520014762878418,14.68968105316162,10.282776832580566,-79.9926528930664,0.0091810002923011,2.186314105987549,10.811607360839844,17.304443359375,2.0612357644473804,1506.7940673828125,3545.3978056066176,1.0073204040527344,49.79801940917969,51.85456848144531,57.28975296020508,54.5721607208252,1.397049903869629,1.397049903869629,11.384521484375,26.787109375,-0.0021602406221279,0.5141353607177734,0.0001840000040829,0.0001840000040829,2.074692102748662,2.0754536937944135,2.0762678115400997,2.034876823425293
236,236,236,236,2021年11月25日10时18分40秒,70.03305053710938,1499.81640625,22.50821304321289,504.4234008789063,1.397049903869629,49.94491195678711,0.9889092445373536,57.730445861816406,52.14836502075195,15.23304557800293,15.366936683654783,0.0001840000040829,0.0001840000040829,8.079324722290039,10.576570510864258,19.39037704467773,9.254499435424805,9.98898220062256,8.520014762878418,14.836577415466309,10.282776832580566,-79.9926528930664,0.0091810002923011,2.186314105987549,10.811607360839844,17.304443359375,2.0597956040326286,1499.81640625,3528.979779411765,0.9889092445373536,49.94491195678711,52.14836502075195,57.730445861816406,54.93940544128418,1.397049903869629,1.397049903869629,-6.9776611328125,-16.418026194852942,-0.0014401604147518,0.3672447204589844,0.0001840000040829,0.0001840000040829,2.0706073062256896,2.072429654032902,2.0734367848215496,2.0347626209259033
237,237,237,237,2021年11月25日10时19分00秒,69.91063690185547,1501.2852783203125,22.464210510253903,504.5481872558594,1.3982739448547363,50.23870849609375,0.9810748100280762,58.02423477172852,52.29526138305664,15.481698989868164,15.23304557800293,0.0001840000040829,0.0001840000040829,7.785530567169189,10.576570510864258,19.39037704467773,9.842085838317873,10.282776832580566,8.520014762878418,14.39588737487793,10.282776832580566,-79.9926528930664,0.0091810002923011,2.186314105987549,10.963394165039062,17.304443359375,2.056195202995749,1501.2852783203125,3532.4359489889707,0.9810748100280762,50.23870849609375,52.29526138305664,58.02423477172852,55.15974807739258,1.3982739448547363,1.3982739448547363,1.4688720703125,3.4561695772058822,-0.0036004010368797,0.2203426361083984,0.0001840000040829,0.0001840000040829,2.069492513956231,2.072063552259054,2.072643255067655,2.0346710681915283
238,238,238,238,2021年11月25日10时19分20秒,69.91063690185547,1499.0819091796875,22.464210510253903,504.67291259765625,1.397049903869629,50.532501220703125,0.9861672520637512,58.17113494873047,52.58905792236328,15.194791793823242,15.462573051452637,0.0001840000040829,0.0001840000040829,8.079324722290039,10.723466873168944,19.53727531433105,9.54829216003418,9.98898220062256,8.520014762878418,14.68968105316162,10.282776832580566,-79.9926528930664,0.0091810002923011,2.186314105987549,10.735710144042969,17.304443359375,2.056195202995749,1499.0819091796875,3527.2515510110293,0.9861672520637512,50.532501220703125,52.58905792236328,58.17113494873047,55.38009643554688,1.397049903869629,1.397049903869629,-2.203369140625,-5.184397977941177,0.0,0.2203483581542968,0.0001840000040829,0.0001840000040829,2.0675397347052415,2.0707572513681383,2.071000950097001,2.034543514251709
239,239,239,239,2021年11月25日10时19分40秒,69.59236145019531,1469.7025146484375,22.013166427612305,504.7851257324219,1.3982739448547363,50.97319030761719,1.0171135663986206,58.46492767333984,52.88284683227539,15.386063575744627,15.32868194580078,0.0001840000040829,0.0001840000040829,8.079324722290039,10.576570510864258,19.39037704467773,9.54829216003418,10.282776832580566,8.520014762878418,14.68968105316162,10.282776832580566,-79.9926528930664,0.0091810002923011,2.186314105987549,10.811607360839844,17.29465103149414,2.0468341602998623,1469.7025146484375,3458.1235638786766,1.0171135663986206,50.97319030761719,52.88284683227539,58.46492767333984,55.67388725280762,1.3982739448547363,1.3982739448547363,-29.37939453125,-69.12798713235294,-0.0093610426958865,0.2937908172607422,0.0001840000040829,0.0001840000040829,2.0588348673927492,2.0622366076573653,2.062045080469676,2.034114360809326
240,240,240,240,2021年11月25日10时20分00秒,67.53580474853516,1255.2332763671875,18.8448543548584,504.8988037109375,1.3982739448547363,50.97319030761719,1.0147632360458374,58.75872421264648,53.61733627319336,15.271300315856934,15.424318313598633,0.0001840000040829,0.0001840000040829,8.226221084594727,10.576570510864258,19.39037704467773,9.842085838317873,9.842085838317873,8.520014762878418,14.68968105316162,10.429673194885254,-79.9926528930664,0.0091810002923011,2.183866024017334,10.811607360839844,17.29465103149414,1.986347198486328,1255.2332763671875,2953.490062040441,1.0147632360458374,50.97319030761719,53.61733627319336,58.75872421264648,56.18803024291992,1.3982739448547363,1.3982739448547363,-214.46923828125,-504.6335018382353,-0.0604869618135341,0.5141429901123047,0.0001840000040829,0.0001840000040829,2.0045821457907196,2.0042427123315534,2.00645443206147,2.0310657024383545
241,241,241,241,2021年11月25日10时20分20秒,65.72408294677734,1074.5501708984375,16.116586685180664,505.0046691894531,1.3982739448547363,51.26698303222656,1.0061452388763428,58.90562057495117,53.911128997802734,15.137411117553713,15.424318313598633,0.0001840000040829,0.0001840000040829,8.226221084594727,10.723466873168944,19.39037704467773,9.842085838317873,9.98898220062256,8.81380844116211,14.836577415466309,10.429673194885254,-79.9926528930664,0.0091810002923011,2.183866024017334,10.963394165039062,17.29465103149414,1.9330612631405104,1074.5501708984375,2528.353343290441,1.0061452388763428,51.26698303222656,53.911128997802734,58.90562057495117,56.40837478637695,1.3982739448547363,1.3982739448547363,-180.68310546875,-425.13671875,-0.0532859353458179,0.2203445434570312,0.0001840000040829,0.0001840000040829,1.9576754217511665,1.9538135087943558,1.9575456364144668,2.0148260593414307
242,242,242,242,2021年11月25日10时20分40秒,65.03855895996094,999.6327514648438,14.994474411010742,505.0897216796875,1.3982739448547363,51.70767593383789,0.9881258010864258,59.19940948486328,54.05802154541016,15.137411117553713,15.462573051452637,0.0001840000040829,0.0001840000040829,8.226221084594727,10.723466873168944,19.39037704467773,9.842085838317873,9.98898220062256,8.81380844116211,14.68968105316162,10.429673194885254,-79.9926528930664,0.0091810002923011,2.186314105987549,11.191085815429688,17.27506446838379,1.912898792940028,999.6327514648438,2352.0770622702207,0.9881258010864258,51.70767593383789,54.05802154541016,59.19940948486328,56.62871551513672,1.3982739448547363,1.3982739448547363,-74.91741943359375,-176.27628102022058,-0.0201624702004825,0.2203407287597656,0.0001840000040829,0.0001840000040829,1.9366869686046457,1.9317150541122015,1.9357834726470766,1.9784808158874512
243,243,243,243,2021年11月25日10时21分00秒,65.03855895996094,999.6327514648438,14.994474411010742,505.1646728515625,1.3982739448547363,52.00146865844727,0.9751989245414734,59.64010238647461,54.3518180847168,15.137411117553713,15.424318313598633,0.0001840000040829,0.0001840000040829,8.226221084594727,10.723466873168944,19.39037704467773,9.842085838317873,9.98898220062256,8.81380844116211,14.39588737487793,10.429673194885254,-79.9926528930664,0.0091810002923011,2.186314105987549,10.963394165039062,17.29465103149414,1.912898792940028,999.6327514648438,2352.0770622702207,0.9751989245414734,52.00146865844727,54.3518180847168,59.64010238647461,56.9959602355957,1.3982739448547363,1.3982739448547363,0.0,0.0,0.0,0.3672447204589844,0.0001840000040829,0.0001840000040829,1.9349024526451433,1.9306019284835418,1.9345302650445324,1.971413493156433
244,244,244,244,2021年11月25日10时21分20秒,65.03855895996094,1002.5706787109376,15.01647663116455,505.2564086914063,1.3982739448547363,52.73595428466797,0.9693230986595154,60.22768783569336,54.64561080932617,15.099154472351074,15.481698989868164,0.0001840000040829,0.0001840000040829,8.226221084594727,10.723466873168944,19.39037704467773,9.842085838317873,9.98898220062256,8.81380844116211,14.68968105316162,10.429673194885254,-79.9926528930664,0.0091810002923011,2.186314105987549,10.963394165039062,17.29465103149414,1.912898792940028,1002.5706787109376,2358.9898322610297,0.9693230986595154,52.73595428466797,54.64561080932617,60.22768783569336,57.436649322509766,1.3982739448547363,1.3982739448547363,2.937927246093864,6.912769990809092,0.0,0.4406890869140625,0.0001840000040829,0.0001840000040829,1.9336008840708123,1.9301091120694964,1.9331809990241782,1.9617736339569092
245,245,245,245,2021年11月25日10时21分40秒,64.98959350585938,998.8982543945312,14.972472190856934,505.3395690917969,1.3982739448547363,52.88284683227539,0.983816921710968,60.22768783569336,54.64561080932617,15.099154472351074,15.481698989868164,0.0001840000040829,0.0001840000040829,8.226221084594727,10.723466873168944,19.39037704467773,9.54829216003418,10.282776832580566,8.81380844116211,14.836577415466309,10.429673194885254,-79.9926528930664,0.0091810002923011,2.183866024017334,11.115188598632812,17.27506446838379,1.911458632525276,998.8982543945312,2350.348833869485,0.983816921710968,52.88284683227539,54.64561080932617,60.22768783569336,57.436649322509766,1.3982739448547363,1.3982739448547363,-3.672424316406364,-8.640998391544386,-0.0014401604147518,0.0,0.0001840000040829,0.0001840000040829,1.9326186546311468,1.9290480564126482,1.931919334829461,1.9582096338272095
246,246,246,246,2021年11月25日10时22分00秒,64.98959350585938,998.8982543945312,14.994474411010742,505.4143371582031,1.3982739448547363,52.88284683227539,0.997527241706848,60.22768783569336,55.38009643554688,15.23304557800293,15.424318313598633,0.0001840000040829,0.0001840000040829,8.226221084594727,10.723466873168944,19.39037704467773,9.842085838317873,9.842085838317873,8.81380844116211,14.836577415466309,10.723466873168944,-79.9926528930664,0.0091810002923011,2.183866024017334,11.115188598632812,17.27506446838379,1.911458632525276,998.8982543945312,2350.348833869485,0.997527241706848,52.88284683227539,55.38009643554688,60.22768783569336,57.80389213562012,1.3982739448547363,1.3982739448547363,0.0,0.0,0.0,0.3672428131103515,0.0001840000040829,0.0001840000040829,1.9309254741233688,1.9279249072429157,1.931164292016819,1.9526454210281372
247,247,247,247,2021年11月25日10时22分20秒,65.03855895996094,998.8982543945312,14.994474411010742,505.49755859375,1.3982739448547363,53.470436096191406,1.0073204040527344,60.22768783569336,55.52699279785156,15.32868194580078,15.462573051452637,0.0001840000040829,0.0001840000040829,8.226221084594727,10.723466873168944,19.39037704467773,9.842085838317873,9.54829216003418,8.81380844116211,14.39588737487793,10.429673194885254,-79.9926528930664,0.0091810002923011,2.181417465209961,11.191085815429688,17.255477905273438,1.912898792940028,998.8982543945312,2350.348833869485,1.0073204040527344,53.470436096191406,55.52699279785156,60.22768783569336,57.87734031677246,1.3982739448547363,1.3982739448547363,0.0,0.0,0.0014401604147518,0.0734481811523437,0.0001840000040829,0.0001840000040829,1.9305918368514483,1.927699649138731,1.9300272906595994,1.947072148323059
248,248,248,248,2021年11月25日10时22分40秒,64.98959350585938,998.8982543945312,14.906466484069824,505.5808715820313,1.3982739448547363,53.911128997802734,1.011237621307373,59.93389892578125,55.82078552246094,15.290428161621094,15.519953727722168,0.0001840000040829,0.0001840000040829,8.079324722290039,10.723466873168944,19.39037704467773,9.98898220062256,9.98898220062256,8.81380844116211,14.68968105316162,10.723466873168944,-79.9926528930664,0.0091810002923011,2.183866024017334,10.963394165039062,17.27506446838379,1.911458632525276,998.8982543945312,2350.348833869485,1.011237621307373,53.911128997802734,55.82078552246094,59.93389892578125,57.87734222412109,1.3982739448547363,1.3982739448547363,0.0,0.0,-0.0014401604147518,1.9073486328125e-06,0.0001840000040829,0.0001840000040829,1.9305918282090295,1.9276996432862774,1.9293000472854462,1.9437767267227173
249,249,249,249,2021年11月25日10时23分00秒,65.03855895996094,1002.5706787109376,14.972472190856934,505.6725158691406,1.3982739448547363,53.911128997802734,1.0167217254638672,60.521484375,56.11457824707031,15.290428161621094,15.61559009552002,0.0001840000040829,0.0001840000040829,8.079324722290039,11.017260551452637,19.39037704467773,9.98898220062256,9.842085838317873,9.107601165771484,14.68968105316162,10.429673194885254,-79.9926528930664,0.0091810002923011,2.186314105987549,11.115188598632812,17.27506446838379,1.912898792940028,1002.5706787109376,2358.9898322610297,1.0167217254638672,53.911128997802734,56.11457824707031,60.521484375,58.31803131103516,1.3982739448547363,1.3982739448547363,3.672424316406364,8.640998391544386,0.0014401604147518,0.4406890869140625,0.0001840000040829,0.0001840000040829,1.9295998241350651,1.9274020754248142,1.9293919840735214,1.9395592212677002
250,250,250,250,2021年11月25日10时23分20秒,65.03855895996094,1001.1016845703124,15.027478218078612,505.7475280761719,1.39888596534729,53.911128997802734,1.024556279182434,60.22768783569336,56.261474609375,15.366936683654783,15.61559009552002,0.0001840000040829,0.0001840000040829,7.785530567169189,11.017260551452637,19.39037704467773,9.98898220062256,9.842085838317873,9.107601165771484,14.68968105316162,10.723466873168944,-79.9926528930664,0.0091810002923011,2.183866024017334,11.191085815429688,17.255477905273438,1.912898792940028,1001.1016845703124,2355.5333754595586,1.024556279182434,53.911128997802734,56.261474609375,60.22768783569336,58.24458122253418,1.39888596534729,1.39888596534729,-1.4689941406252274,-3.4564568014711234,0.0,-0.0734500885009765,0.0001840000040829,0.0001840000040829,1.9295341225018985,1.9272055095415928,1.9291389490678998,1.9397778511047363
